priority_rank,name,state,city,tier,assets_musd,offices,est_net_benefit,net_low,net_high,roi_pct,log_assets,log_offices,cluster,segment,segment_rank
3552,"American Exchange Bank, Lindsay, Oklahoma",OK,Lindsay,Micro community,100.3,2.0,21651.737206023863,3277.104856023861,40026.369556023856,57.36498831259046,5.001300933020418,1.0986122886681096,2,D — Low priority,4
3553,Warsaw Federal Savings and Loan Association,OH,Cincinnati,Micro community,100.3,1.0,21642.62587872004,3274.039623720044,40011.21213372004,57.35217203243644,5.001300933020418,0.6931471805599453,2,D — Low priority,4
3554,Bank419,OH,Metamora,Micro community,100.2,3.0,21614.46607657584,3264.56775157584,39964.36440157583,57.31254206561191,5.000867721531227,1.3862943611198906,2,D — Low priority,4
3555,The International Bank of Amherst,WI,Amherst,Micro community,100.1,1.0,21606.184496225767,3261.7826212257696,39950.58637122577,57.30088158479264,5.000434077479318,0.6931471805599453,2,D — Low priority,4
3556,Security State Bank,SD,Alexandria,Micro community,99.9,3.0,21539.94356387172,3239.5132888717217,39840.37383887172,57.20752218131443,4.999565488225982,1.3862943611198906,2,D — Low priority,4
3557,First Farmers & Merchants State Bank of Grand Meadow,MN,Grand Meadow,Micro community,99.8,3.0,21526.697879339685,3235.061924339685,39818.33383433967,57.188834154447065,4.999130541287371,1.3862943611198906,2,D — Low priority,4
3558,Community Bank of Oelwein,IA,Oelwein,Micro community,99.4,1.0,21415.52232067495,3197.72201067495,39633.32263067494,57.03171952608874,4.997386384397314,0.6931471805599453,2,D — Low priority,4
3559,The First National Bank of Hebbronville,TX,Hebbronville,Micro community,99.3,1.0,21384.911151470264,3187.447706470266,39582.37459647027,56.98837769124143,4.9969492484953815,0.6931471805599453,2,D — Low priority,4
3560,Garfield County Bank,MT,Jordan,Micro community,99.3,2.0,21371.39954385435,3182.9136338543485,39559.88545385435,56.96923556278743,4.9969492484953815,1.0986122886681096,2,D — Low priority,4
3561,The First Central National Bank of St. Paris,OH,St. Paris,Micro community,99.0,4.0,21292.829033518727,3156.559398518728,39429.09866851872,56.857786158406775,4.99563519459755,1.6094379124341003,2,D — Low priority,4
3562,West Plains Savings and Loan Association,MO,West Plains,Micro community,98.9,1.0,21271.330714488147,3149.351849488148,39393.30957948815,56.82725066870563,4.995196291597179,0.6931471805599453,2,D — Low priority,4
3563,Integrity Bank,KS,Fowler,Micro community,98.8,4.0,21237.158500674952,3137.8982956749514,39336.41870567494,56.77867731396392,4.994756944587628,1.6094379124341003,2,D — Low priority,4
3564,The Farmers & Merchants Bank,AL,Waterloo,Micro community,98.8,2.0,21233.025148518213,3136.513168518217,39329.537128518205,56.77279902514937,4.994756944587628,1.0986122886681096,2,D — Low priority,4
3565,Union Bank & Trust Company,TN,Livingston,Micro community,98.4,1.0,21121.45599847044,3099.1460934704337,39143.76590347043,56.61388232474429,4.992995098431342,0.6931471805599453,2,D — Low priority,4
3566,Genesis Bank,MS,Benoit,Micro community,98.3,1.0,21108.23700552528,3094.721420525275,39121.75259052528,56.59502174991895,4.992553517832135,0.6931471805599453,2,D — Low priority,4
3567,United Security Bank,MO,Fulton,Micro community,98.2,3.0,21085.1058217157,3086.980296715701,39083.23134671571,56.56200244558087,4.99211148778695,1.3862943611198906,2,D — Low priority,4
3568,The Miners National Bank of Eveleth,MN,Eveleth,Micro community,98.2,1.0,21072.16451507055,3082.650095070556,39061.67893507055,56.54351996705462,4.99211148778695,0.6931471805599453,2,D — Low priority,4
3569,Mutual Federal Bank,IL,Chicago,Micro community,98.0,1.0,21011.32383774079,3062.299932740787,38960.34774274079,56.45654175329511,4.991226075692495,0.6931471805599453,2,D — Low priority,4
3570,Currie State Bank,MN,Currie,Micro community,97.7,2.0,20943.071788674577,3039.48520367458,38846.65837367459,56.35879694681443,4.989894563718773,1.0986122886681096,2,D — Low priority,4
3571,Peoples Exchange Bank,AL,Monroeville,Micro community,97.7,1.0,20936.192815303297,3037.1866053032973,38835.1990253033,56.34893538523894,4.989894563718773,0.6931471805599453,2,D — Low priority,4
3572,First National Bank,TX,Rotan,Micro community,97.6,1.0,20915.55729697791,3030.2922119779105,38800.82238197792,56.31934161243031,4.989449817666692,0.6931471805599453,2,D — Low priority,4
3573,Lawrenceburg Federal Bank,TN,Lawrenceburg,Micro community,97.4,1.0,20867.691002930434,3014.3053279304386,38721.07667793043,56.250631480815215,4.988558956878616,0.6931471805599453,2,D — Low priority,4
3574,Mayville State Bank,MI,Mayville,Micro community,97.4,2.0,20852.56321310017,3009.2543631001645,38695.87206310016,56.228897450836136,4.988558956878616,1.0986122886681096,2,D — Low priority,4
3575,Port Richmond Savings,PA,Philadelphia,Micro community,97.1,1.0,20769.24322604852,2981.4485210485145,38557.0379310485,56.10903046035808,4.987219229908005,0.6931471805599453,2,D — Low priority,4
3576,Silex Banking Company,MO,Silex,Micro community,97.1,1.0,20761.270518309662,2978.7890483096617,38543.75198830966,56.09754627944117,4.987219229908005,0.6931471805599453,2,D — Low priority,4
3577,Bank of Calhoun County,IL,Hardin,Micro community,97.0,3.0,20746.15073703601,2973.7460920360063,38518.55538203601,56.07576027999052,4.986771734266245,1.3862943611198906,2,D — Low priority,4
3578,The First National Bank of Johnson,NE,Johnson,Micro community,96.6,2.0,20633.47568261661,2936.1891876166083,38330.762177616605,55.91312150566448,4.984977126415493,1.0986122886681096,2,D — Low priority,4
3579,First Farmers & Merchants State Bank,MN,Brownsdale,Micro community,96.6,2.0,20630.72830638689,2935.273961386887,38326.182651386895,55.90914953665826,4.984977126415493,1.0986122886681096,2,D — Low priority,4
3580,The First National Bank of Osakis,MN,Osakis,Micro community,96.6,1.0,20624.6842123624,2933.2605973624013,38316.1078273624,55.90041033620153,4.984977126415493,0.6931471805599453,2,D — Low priority,4
3581,Huron State Bank,MI,Rogers City,Micro community,96.4,1.0,20594.19181594331,2923.1050659433117,38265.27856594331,55.85629886754382,4.984077033902831,0.6931471805599453,2,D — Low priority,4
3582,Armstrong County Building and Loan Association,PA,Ford City,Micro community,96.2,1.0,20521.41362331833,2898.878848318329,38143.94839831834,55.75086439266806,4.983175072037813,0.6931471805599453,2,D — Low priority,4
3583,Community Bank of Missouri,MO,Richmond,Micro community,95.5,2.0,20323.538081511066,2833.101321511064,37813.97484151106,55.46311788196688,4.980003371583746,1.0986122886681096,2,D — Low priority,4
3584,Junction National Bank,TX,Junction,Micro community,95.4,1.0,20311.468933960987,2829.093633960987,37793.84423396099,55.44551561043312,4.979548374704095,0.6931471805599453,2,D — Low priority,4
3585,"The Citizens State Bank of Cheney, Kansas",KS,Cheney,Micro community,95.3,1.0,20284.041834920103,2819.988034920105,37748.0956349201,55.4054923279278,4.979092900638326,0.6931471805599453,2,D — Low priority,4
3586,"California International Bank, N.A.",CA,Westminster,Micro community,95.2,1.0,20259.63496991851,2811.887304918506,37707.3826349185,55.36985041255394,4.978636948384475,0.6931471805599453,2,D — Low priority,4
3587,Community Unity Bank,MI,Birmingham,Micro community,95.2,1.0,20256.070178920927,2810.704308920925,37701.436048920914,55.36464261747468,4.978636948384475,0.6931471805599453,2,D — Low priority,4
3588,Bank of Walker County,AL,Jasper,Micro community,95.1,2.0,20233.037723585985,2803.061913585989,37663.01353358599,55.33098196071668,4.978180516937414,1.0986122886681096,2,D — Low priority,4
3590,Triumph State Bank,MN,Trimont,Micro community,94.9,4.0,20160.667840033777,2779.0607900337764,37542.274890033776,55.22507508243405,4.977266212427293,1.6094379124341003,2,D — Low priority,4
3591,"Citizens Bank of Cumberland County, Inc.",KY,Burkesville,Micro community,94.8,1.0,20137.920789642376,2771.520584642378,37504.32099464237,55.191742072481546,4.976808337338066,0.6931471805599453,2,D — Low priority,4
3592,"The Stock Exchange Bank, Caldwell, Kansas",KS,Caldwell,Micro community,94.5,2.0,20066.134482947447,2747.7366079474505,37384.53235794745,55.08640717170844,4.975431808509263,1.0986122886681096,2,D — Low priority,4
3593,The State Exchange Bank,OK,Lamont,Micro community,94.5,1.0,20063.395079191272,2746.829354191272,37379.96080419127,55.08238328701511,4.975431808509263,0.6931471805599453,2,D — Low priority,4
3594,Janesville State Bank,MN,Janesville,Micro community,94.5,1.0,20062.2993286487,2746.4664636487,37378.13219364869,55.080773661613534,4.975431808509263,0.6931471805599453,2,D — Low priority,4
3595,"Riverside Savings Bank, SSB",NC,Roanoke Rapids,Micro community,94.5,2.0,20046.68556414811,2741.2959541481123,37352.0751741481,55.05783205697335,4.975431808509263,1.0986122886681096,2,D — Low priority,4
3596,Bandera Bank,TX,Bandera,Micro community,94.4,1.0,20039.016110908346,2738.756520908346,37339.275700908336,55.04655945427309,4.974971994298069,0.6931471805599453,2,D — Low priority,4
3597,The First National Bank of Germantown,OH,Germantown,Micro community,94.3,1.0,20017.652826190053,2731.684006190053,37303.62164619006,55.01514662457656,4.9745116927373285,0.6931471805599453,2,D — Low priority,4
3598,Integrity Bank Plus,MN,Wabasso,Micro community,94.3,2.0,19993.279686881662,2723.6170018816683,37262.94237188167,54.97928474151632,4.9745116927373285,1.0986122886681096,2,D — Low priority,4
3599,Superior Savings Bank,WI,Superior,Micro community,93.9,1.0,19889.797039254376,2689.389624254374,37090.20445425437,54.82674565236645,4.972665592266111,0.6931471805599453,2,D — Low priority,4
3600,Farmers & Merchants Bank of Craig County,VA,New Castle,Micro community,93.5,1.0,19785.27669743838,2654.8574124383813,36915.69598243838,54.672217552926384,4.970811610872517,0.6931471805599453,2,D — Low priority,4
3601,Flat Branch Bank,MO,Richmond,Micro community,93.3,2.0,19730.3036554978,2636.7105854978,36823.896725497805,54.590756137497046,4.9698816437465,1.0986122886681096,2,D — Low priority,4
3602,Sicily Island State Bank,LA,Sicily Island,Micro community,93.3,2.0,19726.47528674048,2635.447226740478,36817.50334674049,54.58507828714468,4.9698816437465,1.0986122886681096,2,D — Low priority,4
3603,The First National Bank of Lacon,IL,Lacon,Micro community,93.1,1.0,19678.62727588258,2619.6618408825816,36737.592710882585,54.51406197706008,4.968949680981343,0.6931471805599453,2,D — Low priority,4
3604,"Rockland Savings Bank, FSB",ME,Rockland,Micro community,93.0,1.0,19651.56439216675,2610.7372421667515,36692.39154216676,54.47385156345859,4.968482948553935,0.6931471805599453,2,D — Low priority,4
3605,First Security Bank of Roundup,MT,Roundup,Micro community,92.9,1.0,19632.978017501668,2604.609487501668,36661.34654750166,54.44621741019059,4.968015713993641,0.6931471805599453,2,D — Low priority,4
3606,First Federal Savings Bank of Washington,IN,Washington,Micro community,92.8,1.0,19599.08998842663,2593.440118426628,36604.73985842662,54.395794472216885,4.967547976218862,0.6931471805599453,2,D — Low priority,4
3607,The First National Bank of Hooker,OK,Hooker,Micro community,92.4,1.0,19489.26969218904,2557.272252189043,36421.26713218904,54.23204809150705,4.9656719712201065,0.6931471805599453,2,D — Low priority,4
3608,"MassMutual Private Wealth & Trust, FSB",MA,Springfield,Micro community,92.4,1.0,19479.71130702963,2554.1263920296296,36405.29622202963,54.217771358125056,4.9656719712201065,0.6931471805599453,2,D — Low priority,4
3609,First Bank and Trust Company,NE,Minden,Micro community,92.4,1.0,19476.707345360923,2553.1377953609262,36400.27689536092,54.213283714522895,4.9656719712201065,0.6931471805599453,2,D — Low priority,4
3610,Williamsville State Bank & Trust,IL,Williamsville,Micro community,92.2,3.0,19429.742675174224,2537.6861051742253,36321.79924517423,54.14307154127097,4.964730921053629,1.3862943611198906,2,D — Low priority,4
3611,Eureka Homestead,LA,Metairie,Micro community,92.1,1.0,19411.178552751226,2531.5806027512226,36290.77650275122,54.1152915638851,4.964259630196849,0.6931471805599453,2,D — Low priority,4
3612,The Old Exchange National Bank of Okawville,IL,Okawville,Micro community,92.1,1.0,19397.80262735116,2527.182212351157,36268.42304235116,54.09526601165658,4.964259630196849,0.6931471805599453,2,D — Low priority,4
3613,The Ottoville Bank Company,OH,Ottoville,Micro community,92.0,1.0,19389.340810592377,2524.400060592376,36254.28156059238,54.08259348244506,4.963787827345556,0.6931471805599453,2,D — Low priority,4
3614,Ladysmith Federal Savings and Loan Association,WI,Ladysmith,Micro community,91.9,1.0,19342.944243985985,2509.150043985979,36176.73844398597,54.01305340172122,4.963315511386111,0.6931471805599453,2,D — Low priority,4
3615,The State Bank,IA,Spirit Lake,Micro community,91.4,2.0,19202.189222488178,2462.933962488176,35941.44448248818,53.80150480596109,4.960946195733832,1.0986122886681096,2,D — Low priority,4
3616,Home National Bank,OH,Racine,Micro community,90.8,4.0,19035.66139428961,2408.3504992896087,35662.97228928961,53.55007923091853,4.958085848521085,1.6094379124341003,2,D — Low priority,4
3617,Logan State Bank,IA,Logan,Micro community,90.5,2.0,18977.916943653032,2389.44762865303,35566.386258653016,53.4626042916779,4.956648579205203,1.0986122886681096,2,D — Low priority,4
3618,Farmers and Merchants State Bank of Bushnell,IL,Bushnell,Micro community,90.2,2.0,18879.358792576284,2357.213307576289,35401.504277576285,53.31295217259565,4.955206537541942,1.0986122886681096,2,D — Low priority,4
3619,Sanborn Savings Bank,IA,Sanborn,Micro community,90.2,1.0,18874.73171542513,2355.700885425127,35393.762545425125,53.30591545713418,4.955206537541942,0.6931471805599453,2,D — Low priority,4
3620,Belt Valley Bank,MT,Belt,Micro community,90.2,1.0,18871.73778872004,2354.722323720038,35388.75325372003,53.301361864098354,4.955206537541942,0.6931471805599453,2,D — Low priority,4
3621,The First National Bank of Orwell,VT,Orwell,Micro community,90.1,2.0,18858.67397359117,2350.4528285911656,35366.89511859117,53.28148773767963,4.954724790979063,1.0986122886681096,2,D — Low priority,4
3622,Siouxland Bank,NE,South Sioux City,Micro community,90.1,1.0,18855.13602291119,2349.296672911192,35360.97537291119,53.27610406862028,4.954724790979063,0.6931471805599453,2,D — Low priority,4
3623,Concorde Bank,MN,Blomkest,Micro community,90.0,2.0,18824.930249480523,2339.4277644805225,35310.43273448051,53.230116824348926,4.954242509439325,1.0986122886681096,2,D — Low priority,4
3624,First Bank of Pike,GA,Zebulon,Micro community,89.9,3.0,18793.097324855204,2329.030994855206,35257.1636548552,53.18160692001608,4.953759691733229,1.3862943611198906,2,D — Low priority,4
3625,First State Bank,OK,Watonga,Micro community,89.7,1.0,18748.214514989508,2314.3786599895084,35182.0503699895,53.11313106743145,4.952792443044092,0.6931471805599453,2,D — Low priority,4
3626,County Savings Bank,PA,Essington,Micro community,89.6,3.0,18730.536554798564,2308.609674798566,35152.46343479857,53.086134981492414,4.952308009662125,1.3862943611198906,2,D — Low priority,4
3627,Milton Savings Bank,PA,Milton,Micro community,89.6,1.0,18725.64143453677,2307.012424536775,35144.27044453677,53.07865706563084,4.952308009662125,0.6931471805599453,2,D — Low priority,4
3628,The Four County Bank,GA,Allentown,Micro community,89.5,1.0,18698.72071658724,2298.229991587237,35099.211441587235,53.03751241042932,4.951823035315912,0.6931471805599453,2,D — Low priority,4
3629,Menard  Bank,TX,Menard,Micro community,89.4,1.0,18664.735825287768,2287.146975287764,35042.32467528775,52.98552306946427,4.951337518795918,0.6931471805599453,2,D — Low priority,4
3630,Western Dakota Bank,SD,Timber Lake,Micro community,89.2,2.0,18611.189064674472,2269.693569674473,34952.68455967447,52.903499248889375,4.950364854376123,1.0986122886681096,2,D — Low priority,4
3631,F & M Bank and Trust Company,GA,Manchester,Micro community,89.2,1.0,18607.112574507628,2268.36530450763,34945.85984450763,52.897249328814524,4.950364854376123,0.6931471805599453,2,D — Low priority,4
